timestamp,cpu_load,label
2026-01-24 15:58:48,0.8999999999650754,0
2026-01-24 15:58:50,0.8999999999650754,0
2026-01-24 15:58:53,0.8999999999650754,0
2026-01-24 15:58:55,3.5000000000582077,0
2026-01-24 15:58:57,3.5000000000582077,0
2026-01-24 15:58:59,1.0000000000581935,0
2026-01-24 15:59:01,1.0000000000581935,0
2026-01-24 15:59:03,1.1999999999534339,0
2026-01-24 15:59:05,1.1999999999534339,0
2026-01-24 15:59:07,1.1999999999534339,0
2026-01-24 15:59:09,1.39999999984866,0
2026-01-24 15:59:11,1.39999999984866,0
2026-01-24 15:59:13,4.899999999906868,0
2026-01-24 15:59:15,4.899999999906868,0
2026-01-24 15:59:17,4.899999999906868,0
2026-01-24 15:59:19,1.4000000001396842,0
2026-01-24 15:59:21,1.4000000001396842,0
2026-01-24 15:59:23,1.0000000000582077,0
2026-01-24 15:59:25,1.0000000000582077,0
2026-01-24 15:59:27,1.0000000000582077,0
2026-01-24 15:59:29,1.3000000000465803,0
2026-01-24 15:59:31,1.3000000000465803,0
2026-01-24 15:59:33,1.3000000000465803,0
2026-01-24 15:59:35,1.3000000000465803,0
2026-01-24 15:59:37,1.3000000000465803,0
2026-01-24 15:59:39,1.39999999984866,0
2026-01-24 15:59:41,1.39999999984866,0
2026-01-24 15:59:43,1.1999999999534339,0
2026-01-24 15:59:45,1.1999999999534339,0
2026-01-24 15:59:47,1.1999999999534339,0
2026-01-24 15:59:49,1.3000000000465661,0
2026-01-24 15:59:51,1.3000000000465661,0
2026-01-24 15:59:53,1.10000000015134,0
2026-01-24 15:59:55,1.10000000015134,0
2026-01-24 15:59:57,1.10000000015134,0
2026-01-24 15:59:59,1.1999999996623956,0
2026-01-24 16:00:01,1.1999999996623956,0
2026-01-24 16:00:03,1.4000000004307367,0
2026-01-24 16:00:05,1.4000000004307367,0
2026-01-24 16:00:07,1.4000000004307367,0
2026-01-24 16:00:09,1.6999999995459802,0
2026-01-24 16:00:11,1.6999999995459802,0
2026-01-24 16:00:13,2.100000000209562,0
2026-01-24 16:00:15,2.100000000209562,0
2026-01-24 16:00:17,2.100000000209562,0
2026-01-24 16:00:19,1.1999999999534339,0
2026-01-24 16:00:21,1.1999999999534339,0
2026-01-24 16:00:23,1.3000000000465661,0
2026-01-24 16:00:25,1.3000000000465661,0
2026-01-24 16:00:27,1.3000000000465661,0
2026-01-24 16:00:29,1.7000000001280569,0
2026-01-24 16:00:31,1.7000000001280569,0
2026-01-24 16:00:33,1.0000000000582077,0
2026-01-24 16:00:35,1.0000000000582077,0
2026-01-24 16:00:37,1.0000000000582077,0
2026-01-24 16:00:39,1.5999999997438863,0
2026-01-24 16:00:41,1.5999999997438863,0
2026-01-24 16:00:43,1.0999999998603016,0
2026-01-24 16:00:45,1.0999999998603016,0
2026-01-24 16:00:47,1.0999999998603016,0
2026-01-24 16:00:49,1.0000000000582077,0
2026-01-24 16:00:51,1.0000000000582077,0
2026-01-24 16:00:53,1.2000000002444722,0
2026-01-24 16:00:55,1.2000000002444722,0
2026-01-24 16:00:57,1.2000000002444722,0
2026-01-24 16:00:59,1.10000000015134,0
2026-01-24 16:01:01,1.10000000015134,0
2026-01-24 16:01:03,1.5999999997438863,0
2026-01-24 16:01:05,1.5999999997438863,0
2026-01-24 16:01:08,1.5999999997438863,0
2026-01-24 16:01:10,1.39999999984866,0
2026-01-24 16:01:12,1.39999999984866,0
2026-01-24 16:01:14,1.100000000442364,0
2026-01-24 16:01:16,1.100000000442364,0
2026-01-24 16:01:18,1.1999999996623956,0
2026-01-24 16:01:20,1.1999999996623956,0
2026-01-24 16:01:22,1.1999999996623956,0
2026-01-24 16:01:24,1.2000000002444722,0
2026-01-24 16:01:26,1.2000000002444722,0
2026-01-24 16:01:28,1.0999999998603016,0
2026-01-24 16:01:30,1.0999999998603016,0
2026-01-24 16:01:32,1.0999999998603016,0
2026-01-24 16:01:34,1.3000000000465803,0
2026-01-24 16:01:36,1.3000000000465803,0
2026-01-24 16:01:38,1.39999999984866,0
2026-01-24 16:01:40,1.39999999984866,0
2026-01-24 16:01:42,1.39999999984866,0
2026-01-24 16:01:44,1.2000000002444722,0
2026-01-24 16:01:46,1.2000000002444722,0
2026-01-24 16:01:48,0.9999999997671694,0
2026-01-24 16:01:50,0.9999999997671694,0
2026-01-24 16:01:52,0.9999999997671694,0
2026-01-24 16:01:54,1.4000000001396984,0
2026-01-24 16:01:56,1.4000000001396984,0
2026-01-24 16:01:58,1.10000000015134,0
2026-01-24 16:02:00,1.10000000015134,0
2026-01-24 16:02:02,1.10000000015134,0
2026-01-24 16:02:04,1.2999999997555278,0
2026-01-24 16:02:06,1.2999999997555278,0
2026-01-24 16:02:08,1.39999999984866,0
2026-01-24 16:02:10,1.39999999984866,0
2026-01-24 16:02:12,1.39999999984866,0
2026-01-24 16:02:14,1.5000000002328306,0
2026-01-24 16:02:16,1.5000000002328306,0
2026-01-24 16:02:18,1.0000000000581935,0
2026-01-24 16:02:20,1.0000000000581935,0
2026-01-24 16:02:22,1.0000000000581935,0
2026-01-24 16:02:24,1.1999999999534339,0
2026-01-24 16:02:26,1.1999999999534339,0
2026-01-24 16:02:28,1.39999999984866,0
2026-01-24 16:02:30,1.39999999984866,0
2026-01-24 16:02:32,1.39999999984866,0
2026-01-24 16:02:34,1.4000000001396984,0
2026-01-24 16:02:36,1.4000000001396984,0
2026-01-24 16:02:38,1.39999999984866,0
2026-01-24 16:02:40,1.39999999984866,0
2026-01-24 16:02:42,1.39999999984866,0
2026-01-24 16:02:44,1.2000000002444722,0
2026-01-24 16:02:46,1.2000000002444722,0
2026-01-24 16:02:48,0.9999999997671694,0
2026-01-24 16:02:50,0.9999999997671694,0
2026-01-24 16:02:52,0.9999999997671694,0
2026-01-24 16:02:54,1.2000000002444722,0
2026-01-24 16:02:56,1.2000000002444722,0
2026-01-24 16:02:58,1.5999999997438863,0
2026-01-24 16:03:00,1.5999999997438863,0
2026-01-24 16:03:02,1.5999999997438863,0
2026-01-24 16:03:04,1.7999999999301508,0
2026-01-24 16:03:06,1.7999999999301508,0
2026-01-24 16:03:08,1.10000000015134,0
2026-01-24 16:03:10,1.10000000015134,0
2026-01-24 16:03:12,1.10000000015134,0
2026-01-24 16:03:14,1.3000000000465803,0
2026-01-24 16:03:16,1.3000000000465803,0
2026-01-24 16:03:18,1.0999999998603016,0
2026-01-24 16:03:20,1.0999999998603016,0
2026-01-24 16:03:22,1.0999999998603016,0
2026-01-24 16:03:24,1.2000000002444722,0
2026-01-24 16:03:27,1.2000000002444722,0
2026-01-24 16:03:29,1.2999999997555278,0
2026-01-24 16:03:31,1.2999999997555278,0
2026-01-24 16:03:33,1.2000000002444722,0
2026-01-24 16:03:35,1.2000000002444722,0
2026-01-24 16:03:37,1.2000000002444722,0
2026-01-24 16:03:39,1.39999999984866,0
2026-01-24 16:03:41,1.39999999984866,0
2026-01-24 16:03:43,0.8999999999650896,0
2026-01-24 16:03:45,0.8999999999650896,0
2026-01-24 16:03:47,0.8999999999650896,0
2026-01-24 16:03:49,1.3000000000465661,0
2026-01-24 16:03:51,1.3000000000465661,0
2026-01-24 16:03:53,1.0999999998603016,0
2026-01-24 16:03:55,1.0999999998603016,0
2026-01-24 16:03:57,1.0999999998603016,0
2026-01-24 16:03:59,1.10000000015134,0
2026-01-24 16:04:01,1.10000000015134,0
2026-01-24 16:04:03,1.1999999999534339,0
2026-01-24 16:04:05,1.1999999999534339,0
2026-01-24 16:04:07,1.1999999999534339,0
2026-01-24 16:04:09,1.4000000001396984,0
2026-01-24 16:04:11,1.4000000001396984,0
2026-01-24 16:04:13,1.0999999998603016,0
2026-01-24 16:04:15,1.0999999998603016,0
2026-01-24 16:04:17,1.0999999998603016,0
2026-01-24 16:04:19,1.4000000001396984,0
2026-01-24 16:04:21,1.4000000001396984,0
2026-01-24 16:04:23,0.9999999997671694,0
2026-01-24 16:04:25,0.9999999997671694,0
2026-01-24 16:04:27,0.9999999997671694,0
2026-01-24 16:04:29,6.400000000139698,0
2026-01-24 16:04:31,6.400000000139698,0
2026-01-24 16:04:33,1.10000000015134,0
2026-01-24 16:04:35,1.10000000015134,0
2026-01-24 16:04:37,1.10000000015134,0
2026-01-24 16:04:39,2.2999999998137355,0
2026-01-24 16:04:41,2.2999999998137355,0
2026-01-24 16:04:43,1.0000000000581935,0
2026-01-24 16:04:45,1.0000000000581935,0
2026-01-24 16:04:47,1.0000000000581935,0
2026-01-24 16:04:49,1.700000000128071,0
2026-01-24 16:04:51,1.700000000128071,0
2026-01-24 16:04:53,1.39999999984866,0
2026-01-24 16:04:55,1.39999999984866,0
2026-01-24 16:04:57,1.39999999984866,0
2026-01-24 16:04:59,16.900000000023283,0
2026-01-24 16:05:34,1.000000000349246,0
2026-01-24 16:05:36,1.000000000349246,0
2026-01-24 16:05:38,1.1999999999534339,0
2026-01-24 16:05:40,1.1999999999534339,0
2026-01-24 16:05:42,1.1999999999534339,0
2026-01-24 16:05:44,1.2999999997555136,0
2026-01-24 16:05:46,1.2999999997555136,0
2026-01-24 16:05:48,1.1999999999534339,0
2026-01-24 16:05:50,1.1999999999534339,0
2026-01-24 16:05:52,1.1999999999534339,0
2026-01-24 16:05:54,1.1999999999534339,0
2026-01-24 16:05:56,1.1999999999534339,0
2026-01-24 16:05:58,1.10000000015134,0
2026-01-24 16:06:00,1.10000000015134,0
2026-01-24 16:06:02,1.10000000015134,0
2026-01-24 16:06:04,1.4000000001396984,0
2026-01-24 16:06:06,1.4000000001396984,0
2026-01-24 16:06:08,1.0999999998603016,0
2026-01-24 16:06:10,1.0999999998603016,0
2026-01-24 16:06:12,1.0999999998603016,0
2026-01-24 16:06:14,1.4999999999417923,0
2026-01-24 16:06:16,1.4999999999417923,0
2026-01-24 16:06:18,1.3000000000465803,0
2026-01-24 16:06:20,1.3000000000465803,0
2026-01-24 16:06:22,1.3000000000465803,0
2026-01-24 16:06:24,1.10000000015134,0
2026-01-24 16:06:26,1.10000000015134,0
2026-01-24 16:06:28,2.099999999627471,0
2026-01-24 16:06:30,2.099999999627471,0
2026-01-24 16:06:32,2.099999999627471,0
2026-01-24 16:06:34,1.5000000002328306,0
2026-01-24 16:06:36,1.5000000002328306,0
2026-01-24 16:06:38,1.3000000000465803,0
2026-01-24 16:06:40,1.3000000000465803,0
2026-01-24 16:06:42,1.3000000000465803,0
2026-01-24 16:06:44,1.1999999999534339,0
2026-01-24 16:06:46,1.1999999999534339,0
2026-01-24 16:06:48,1.0000000000581935,0
2026-01-24 16:06:50,1.0000000000581935,0
2026-01-24 16:06:52,1.0000000000581935,0
2026-01-24 16:06:54,1.39999999984866,0
2026-01-24 16:06:56,1.39999999984866,0
2026-01-24 16:06:58,1.0000000000582077,0
2026-01-24 16:07:00,1.0000000000582077,0
2026-01-24 16:07:02,1.0000000000582077,0
2026-01-24 16:07:04,2.9000000000814765,0
2026-01-24 16:07:06,2.9000000000814765,0
2026-01-24 16:07:08,1.1999999999534339,0
2026-01-24 16:07:10,1.1999999999534339,0
2026-01-24 16:07:12,1.1999999999534339,0
2026-01-24 16:07:14,1.7999999999301508,0
2026-01-24 16:07:16,1.7999999999301508,0
2026-01-24 16:07:18,7.5,0
2026-01-24 16:07:20,7.5,0
2026-01-24 16:07:22,7.5,0
2026-01-24 16:07:24,1.3000000000465661,0
2026-01-24 16:07:26,1.3000000000465661,0
2026-01-24 16:07:28,1.10000000015134,0
2026-01-24 16:07:30,1.10000000015134,0
2026-01-24 16:07:32,1.10000000015134,0
2026-01-24 16:07:34,1.3000000000465803,0
2026-01-24 16:07:36,1.3000000000465803,0
